periodo,fecha,hora,autopista,banda_y_o_ramal,pk,condiciones_meteorologicas,superficie_de_la_via,lesionados,fallecidos,tipo_de_siniestro,moto,liviano,bus,camion,B_Fallecidos,B_Lesionados,moto_o_liviano_involucrado,camion_o_bus_involucrado
201403,4/3/2014,9,AU PERTIO MORENO,TRANSICION RAMAL 3,RAMAL ENLACE,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,4/3/2014,15,AU 25 DE MAYO,DESCENDENTE,4700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201403,4/3/2014,18,AU DELLEPIANE,DESCENDENTE,800,BUENO,SECA,2,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201403,5/3/2014,8,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,3,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,1,0,1,1,1
201403,5/3/2014,13,AU ILLIA,DESCENDENTE,0,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,1,0,1,1,1
201403,6/3/2014,0,AU PERTIO MORENO,ASCENDENTE,4600,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,6/3/2014,16,AU 25 DE MAYO,ASCENDENTE,7800,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201403,6/3/2014,18,AV CANTILO,PUENTE SCALABRINI ORTIZ,PUENTE S. ORTIZ,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201403,7/3/2014,9,AU 25 DE MAYO,ASCENDENTE,3600,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201403,7/3/2014,9,AU 25 DE MAYO,DESCENDENTE,4700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,0,0,1,0,1,0,1
201403,7/3/2014,18,AU FRONDIZI,DESCENDENTE,1400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201403,8/3/2014,14,AV CANTILO,ASCENDENTE,10300,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201403,8/3/2014,19,AU PERTIO MORENO,ASCENDENTE,2600,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,9/3/2014,3,AV LUGONES,DESCENDENTE,10300,BUENO,SECA,2,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201403,9/3/2014,7,AU PERTIO MORENO,DESCENDENTE,1700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201403,9/3/2014,16,AU 25 DE MAYO,DESCENDENTE,800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201403,10/3/2014,19,AU 25 DE MAYO,ASCENDENTE,3300,BUENO,SECA,2,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201403,11/3/2014,8,AU PERTIO MORENO,TRANSICION RAMAL 2,RAMAL ENLACE,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201403,11/3/2014,10,AU DELLEPIANE,ASCENDENTE,4500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201403,11/3/2014,10,AU PERTIO MORENO,ASCENDENTE,6000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201403,11/3/2014,12,AU 25 DE MAYO,DESCENDENTE,1200,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,11/3/2014,12,AU 25 DE MAYO,DESCENDENTE,3500,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,3,0,0,0,0,1,0
201403,12/3/2014,9,AU DELLEPIANE,ASCENDENTE,3400,BUENO,SECA,1,0,OBSTACULO NO FIJO,1,0,0,0,0,1,1,0
201403,12/3/2014,9,AU PERTIO MORENO,ASCENDENTE,5100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,0,0,1,0,0,0,1
201403,12/3/2014,10,AU 25 DE MAYO,ASCENDENTE,1700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201403,12/3/2014,11,AU DELLEPIANE,DESCENDENTE,1400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201403,12/3/2014,14,AU 25 DE MAYO,DESCENDENTE,1000,BUENO,SECA,0,1,COLISION CON DOS O MAS VEHICULOS,1,1,0,1,1,0,1,1
201403,12/3/2014,22,AV LUGONES,DESCENDENTE,9200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201403,3/13/2014,6,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,0,0,2,0,1,0,1
201403,3/13/2014,17,AU 25 DE MAYO,DESCENDENTE,4700,BUENO,SECA,0,0,OBSTACULO NO FIJO,1,0,0,0,0,0,1,0
201403,3/13/2014,17,AU PERTIO MORENO,DESCENDENTE,3300,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,3/13/2014,18,AV LUGONES,DESCENDENTE,7100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,2,0,1,1,1
201403,3/14/2014,1,AU FRONDIZI,DESCENDENTE,2500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201403,3/14/2014,10,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,0,1,1,0,0,0,1
201403,3/14/2014,13,AU DELLEPIANE,ASCENDENTE,2500,LLUVIOSO,MOJADA/HUMEDA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201403,3/15/2014,3,AV CANTILO,PUENTE SCALABRINI ORTIZ,PUENTE S. ORTIZ,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,3/15/2014,14,AU DELLEPIANE,DESCENDENTE,2800,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,3/15/2014,21,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201403,3/16/2014,3,AU 25 DE MAYO,DESCENDENTE,8500,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,3/16/2014,8,AU DELLEPIANE,ASCENDENTE,400,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201403,3/16/2014,12,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201403,3/16/2014,16,AU 25 DE MAYO,DESCENDENTE,5800,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,3/16/2014,23,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201403,3/17/2014,9,AU DELLEPIANE,ASCENDENTE,4300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201403,3/17/2014,9,AU FRONDIZI,ASCENDENTE,2000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201403,3/17/2014,13,AU 25 DE MAYO,DESCENDENTE,4700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,0,1,1,0,1,0,1
201403,3/18/2014,2,AV CANTILO,PUENTE SCALABRINI ORTIZ,PUENTE S. ORTIZ,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201403,3/18/2014,7,AV LUGONES,DESCENDENTE,6000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201403,3/18/2014,9,AU PERTIO MORENO,ASCENDENTE,6000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201403,3/18/2014,17,AU DELLEPIANE,DESCENDENTE,2400,BUENO,SECA,2,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201403,3/18/2014,20,AU 25 DE MAYO,DESCENDENTE,5300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201403,3/20/2014,5,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,0,0,1,0,0,0,1
201403,3/20/2014,7,AU 25 DE MAYO,ASCENDENTE,2800,BUENO,SECA,2,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201403,3/20/2014,16,AU 25 DE MAYO,DESCENDENTE,8800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201403,3/21/2014,9,AU PERTIO MORENO,ASCENDENTE,4200,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201403,3/21/2014,18,AU DELLEPIANE,DESCENDENTE,1700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201403,3/22/2014,2,AU FRONDIZI,ASCENDENTE,3400,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,3/22/2014,14,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,1,0,OBSTACULO NO FIJO,1,0,0,0,0,1,1,0
201403,3/22/2014,17,AU CAMPORA,ASCENDENTE,3300,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,3/22/2014,20,AU PERTIO MORENO,ASCENDENTE,5000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201403,3/23/2014,13,AU DELLEPIANE,ASCENDENTE,1200,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,3/24/2014,18,AV LUGONES,DESCENDENTE,4500,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201403,3/25/2014,7,AU PERTIO MORENO,ASCENDENTE,5500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201403,3/25/2014,18,AV CANTILO,DISTRIBUIDOR UDAONDO,RAMPA EGRESO,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201403,3/25/2014,20,AU PERTIO MORENO,DESCENDENTE,5400,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201403,3/26/2014,0,AU FRONDIZI,DESCENDENTE,2700,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201403,3/26/2014,20,AU 25 DE MAYO,DESCENDENTE,RAMPA ACCESO,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,2,0,0,1,1
201403,3/27/2014,7,AU 25 DE MAYO,DESCENDENTE,200,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,1,1,0
201403,3/27/2014,7,AU 25 DE MAYO,ASCENDENTE,4500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,1,0,1,1,1
201403,3/27/2014,8,AU PERTIO MORENO,ASCENDENTE,RAMPA ACCESO,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201403,3/27/2014,9,AU 25 DE MAYO,ASCENDENTE,2500,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201403,3/27/2014,18,AU FRONDIZI,DESCENDENTE,1800,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,2,0,0,0,1,1,0
201403,3/27/2014,20,AU DELLEPIANE,ASCENDENTE,1700,LLUVIOSO,MOJADA/HUMEDA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201403,3/27/2014,21,AU PERTIO MORENO,TRANSICION RAMAL 3,RAMAL ENLACE,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,1,0,0,0,1,1
201403,3/27/2014,22,AU PERTIO MORENO,TRANSICION RAMAL 3,RAMAL ENLACE,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201403,3/28/2014,1,AU 25 DE MAYO,ASCENDENTE,RAMPA EGRESO,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,3/28/2014,1,AU FRONDIZI,ASCENDENTE,2400,LLUVIOSO,MOJADA/HUMEDA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201403,3/28/2014,9,AU PERTIO MORENO,ASCENDENTE,4000,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201403,3/29/2014,14,AU PERTIO MORENO,ASCENDENTE,900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201403,3/30/2014,7,AU 25 DE MAYO,DESCENDENTE,2600,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,3/30/2014,7,AU PERTIO MORENO,ASCENDENTE,401,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,3/30/2014,7,AV CANTILO,ASCENDENTE,8600,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,3/30/2014,8,AV CANTILO,ASCENDENTE,9300,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201403,3/30/2014,13,AU FRONDIZI,DESCENDENTE,1400,LLUVIOSO,MOJADA/HUMEDA,1,0,COLISION CON DOS O MAS VEHICULOS,0,1,1,0,0,1,1,1
201403,3/31/2014,20,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201404,1/4/2014,14,AU 25 DE MAYO,ASCENDENTE,8200,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,1,0,1,1,1
201404,1/4/2014,16,AU PERTIO MORENO,ASCENDENTE,4700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,1,1,0
201404,1/4/2014,16,AU PERTIO MORENO,DESCENDENTE,4900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201404,1/4/2014,21,AU 25 DE MAYO,ASCENDENTE,8400,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201404,2/4/2014,0,AU PERTIO MORENO,ASCENDENTE,5700,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201404,3/4/2014,16,AU FRONDIZI,ASCENDENTE,3400,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201404,4/4/2014,6,AU PERTIO MORENO,ASCENDENTE,200,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201404,4/4/2014,16,AU FRONDIZI,ASCENDENTE,2100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201404,5/4/2014,4,AU DELLEPIANE,ASCENDENTE,4000,LLUVIOSO,MOJADA/HUMEDA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201404,5/4/2014,6,AV CANTILO,ASCENDENTE,10300,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201404,5/4/2014,7,AU PERTIO MORENO,DESCENDENTE,500,BUENO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201404,6/4/2014,7,AV LUGONES,DESCENDENTE,10100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,1,1,0
201404,6/4/2014,15,AU PERTIO MORENO,ASCENDENTE,100,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201404,7/4/2014,11,AU PERTIO MORENO,TRANSICION RAMAL 3,RAMAL ENLACE,BUENO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201404,7/4/2014,13,AU ILLIA,ASCENDENTE,1100,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201404,7/4/2014,15,AU ILLIA,ASCENDENTE,100,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,2,0,0,0,0,1,0
201404,7/4/2014,20,AU FRONDIZI,ASCENDENTE,3400,BUENO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201404,7/4/2014,22,AU 25 DE MAYO,DESCENDENTE,4700,BUENO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,0,0,1,0,0,0,1
201404,8/4/2014,12,AV CANTILO,ASCENDENTE,9800,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201404,8/4/2014,18,AU FRONDIZI,DESCENDENTE,1600,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,1,1,0
201404,9/4/2014,5,AU 25 DE MAYO,ASCENDENTE,800,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,0,0,2,0,1,0,1
201404,9/4/2014,11,AU 25 DE MAYO,DESCENDENTE,8700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201404,9/4/2014,11,AV LUGONES,DESCENDENTE,8000,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201404,9/4/2014,13,AU DELLEPIANE,ASCENDENTE,3800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,2,0,0,1,1
201404,9/4/2014,23,AU DELLEPIANE,DESCENDENTE,3700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201404,11/4/2014,6,AU FRONDIZI,ASCENDENTE,1600,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201404,11/4/2014,9,AU DELLEPIANE,ASCENDENTE,1700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201404,11/4/2014,13,AV LUGONES,DESCENDENTE,4700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201404,11/4/2014,14,AU 25 DE MAYO,DESCENDENTE,200,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,1,1,0
201404,11/4/2014,14,AU PERTIO MORENO,ASCENDENTE,0,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,1,1,0
201404,11/4/2014,19,AU FRONDIZI,ASCENDENTE,1100,BUENO,SECA,1,0,OBSTACULO NO FIJO,0,1,0,0,0,1,1,0
201404,11/4/2014,21,AV CANTILO,ASCENDENTE,7500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201404,12/4/2014,0,AU 25 DE MAYO,ASCENDENTE,4000,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201404,12/4/2014,13,AU DELLEPIANE,DESCENDENTE,1700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201404,12/4/2014,13,AU DELLEPIANE,DESCENDENTE,3700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201404,12/4/2014,19,AU FRONDIZI,DESCENDENTE,1700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201404,12/4/2014,20,AU DELLEPIANE,DESCENDENTE,3700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,1,0,0,1,1
201404,12/4/2014,21,AU PERTIO MORENO,ASCENDENTE,1400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201404,4/13/2014,7,AV CANTILO,ASCENDENTE,8600,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201404,4/13/2014,14,AU 25 DE MAYO,ASCENDENTE,6100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201404,4/14/2014,6,AU 25 DE MAYO,ASCENDENTE,0,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201404,4/14/2014,6,AU PERTIO MORENO,DESCENDENTE,3000,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201404,4/14/2014,8,AU 25 DE MAYO,ASCENDENTE,3400,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201404,4/14/2014,16,AU PERTIO MORENO,DESCENDENTE,5400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201404,4/15/2014,7,AU DELLEPIANE,ASCENDENTE,2500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201404,4/15/2014,8,AU 25 DE MAYO,DESCENDENTE,200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201404,4/15/2014,8,AU 25 DE MAYO,ASCENDENTE,5400,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201404,4/15/2014,9,AU DELLEPIANE,ASCENDENTE,4000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201404,4/15/2014,15,AU FRONDIZI,DESCENDENTE,1600,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201404,4/16/2014,18,AU PERTIO MORENO,ASCENDENTE,4500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201404,4/16/2014,19,AU 25 DE MAYO,ASCENDENTE,2800,BUENO,SECA,5,0,COLISION CON DOS O MAS VEHICULOS,0,1,2,0,0,1,1,1
201404,4/16/2014,19,AU 25 DE MAYO,DESCENDENTE,4800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201404,4/16/2014,21,AV LUGONES,DESCENDENTE,6000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201404,4/17/2014,20,AU DELLEPIANE,ASCENDENTE,0,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,1,1,1
201404,4/17/2014,22,AU FRONDIZI,DESCENDENTE,700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201404,4/18/2014,11,AU 25 DE MAYO,ASCENDENTE,500,BUENO,SECA,3,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201404,4/18/2014,15,AU 25 DE MAYO,DESCENDENTE,7600,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,1,1,0,0,1,1,1
201404,4/18/2014,22,AU 25 DE MAYO,DESCENDENTE,8300,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201404,4/19/2014,4,AU FRONDIZI,DESCENDENTE,1400,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201404,4/19/2014,12,AV CANTILO,ASCENDENTE,9400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201404,4/19/2014,18,AU FRONDIZI,ASCENDENTE,3400,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,1,0,0,0,0,1,1,0
201404,4/20/2014,11,AU 25 DE MAYO,DESCENDENTE,4500,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,0,1,0,0,0,0,1,0
201404,4/20/2014,19,AU 25 DE MAYO,ASCENDENTE,7200,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201404,4/20/2014,20,AU FRONDIZI,ASCENDENTE,3100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,3,0,0,0,1,1,0
201404,4/21/2014,2,AU PERTIO MORENO,DESCENDENTE,800,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201404,4/21/2014,13,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,2,0,COLISION CON OBSTACULO FIJO,0,1,0,1,0,1,1,1
201404,4/22/2014,7,AU 25 DE MAYO,ASCENDENTE,2900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201404,4/22/2014,14,AU ILLIA,DESCENDENTE,900,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201404,4/23/2014,3,AU CAMPORA,DESCENDENTE,3500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,1,1,0
201404,4/23/2014,9,AV LUGONES,DESCENDENTE,4300,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201404,4/23/2014,20,AU PERTIO MORENO,TRANSICION RAMAL 3,RAMAL ENLACE,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,4,0,0,0,0,1,0
201404,4/24/2014,7,AU 25 DE MAYO,DESCENDENTE,RAMPA ACCESO,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201404,4/24/2014,19,AU DELLEPIANE,DESCENDENTE,3000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
